TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,CustomerAge_Bin,Target
TX000747,AC00110,73.94999999999999,2023-11-03 16:39:45,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26.0,Student,76.0,1.0,363.9200000000001,2024-11-04 08:07:22,1,0,0
TX000748,AC00257,389.63,2023-02-16 16:20:06,Debit,Mesa,D000645,155.140.33.42,M100,Online,27.0,Engineer,99.0,1.0,9748.48,2024-11-04 08:08:55,2,0,7
TX000749,AC00145,217.61,2023-03-16 17:36:31,Debit,Chicago,D000172,216.32.4.105,M025,ATM,19.000000000000004,Student,45.0,1.0,1404.5299999999997,2024-11-04 08:10:08,2,1,0
TX000750,AC00455,199.84,2023-01-16 16:01:34,Debit,Dallas,D000330,48.19.99.211,M082,ATM,21.0,Student,150.0,1.0,706.4400000000005,2024-11-04 08:09:14,2,1,0
TX000751,AC00282,56.349999999999994,2023-02-09 16:09:00,Debit,Charlotte,D000266,166.79.195.157,M033,ATM,44.0,Doctor,75.0,1.0,5095.73,2024-11-04 08:07:35,1,2,3
TX000753,AC00390,142.57999999999998,2023-06-19 16:20:51,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,33.0,Engineer,145.0,1.0,7844.23,2024-11-04 08:06:46,2,0,7
TX000757,AC00154,333.78,2023-11-30 17:53:48,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60.0,Retired,98.0,1.0,6810.94,2024-11-04 08:07:50,2,2,6
TX000758,AC00190,332.59,2023-07-13 17:50:13,Debit,San Antonio,D000163,166.41.54.117,M060,Online,55.0,Retired,143.0,1.0,1457.0699999999997,2024-11-04 08:09:05,2,2,4
TX000759,AC00156,236.81,2023-10-26 16:59:55,Debit,Oklahoma City,D000274,189.168.172.41,M013,Branch,22.0,Student,15.0,1.0,813.6800000000003,2024-11-04 08:07:18,2,1,0
TX000761,AC00126,319.27,2023-08-07 16:54:58,Debit,San Antonio,D000172,211.97.88.141,M052,ATM,50.0,Doctor,150.0,1.0,10269.78,2024-11-04 08:12:18,2,2,1
TX000766,AC00037,79.80000000000001,2023-12-22 17:17:34,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73.0,Retired,76.0,1.0,6372.58,2024-11-04 08:06:48,1,3,3
TX000767,AC00293,46.24000000000001,2023-03-13 16:05:46,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57.0,Engineer,52.0,1.0,2569.56,2024-11-04 08:07:23,1,2,3
TX000768,AC00481,327.8,2023-11-23 17:44:29,Debit,San Francisco,D000517,90.111.245.138,M054,ATM,61.0,Doctor,54.0,1.0,10585.48,2024-11-04 08:09:18,2,3,1
TX000769,AC00233,445.79,2023-07-07 17:19:39,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52.0,Doctor,161.0,1.0,717.9899999999998,2024-11-04 08:12:05,2,2,6
TX000770,AC00235,55.889999999999986,2023-08-17 16:54:30,Debit,Fresno,D000461,175.230.206.232,M026,Online,72.0,Retired,150.0,1.0,3689.65,2024-11-04 08:11:33,1,3,4
TX000771,AC00324,158.41,2023-02-09 16:28:58,Debit,Sacramento,D000122,188.225.207.71,M013,Branch,28.0,Student,16.0,1.0,1512.1599999999999,2024-11-04 08:10:03,2,0,0
TX000774,AC00141,61.97,2023-05-22 18:45:23,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,74.0,Retired,95.0,1.0,7014.69,2024-11-04 08:10:47,1,3,6
TX000775,AC00061,27.210000000000008,2023-06-14 16:34:54,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79.0,Retired,102.0,1.0,3520.61,2024-11-04 08:06:49,1,3,3
TX000776,AC00091,173.74,2023-09-08 17:48:22,Debit,Houston,D000127,161.177.41.214,M074,Online,80.0,Retired,64.0,1.0,4913.42,2024-11-04 08:11:52,2,3,4
TX000777,AC00354,176.11,2023-08-10 16:48:55,Debit,San Jose,D000566,86.220.59.252,M091,Branch,38.0,Engineer,105.0,1.0,9155.35,2024-11-04 08:10:30,2,0,7
TX000778,AC00358,88.4,2023-11-10 18:02:07,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46.0,Engineer,174.0,1.0,2567.53,2024-11-04 08:09:41,1,2,4
TX000779,AC00078,567.92,2023-06-20 16:27:07,Debit,Columbus,D000358,213.207.62.176,M042,Online,53.0,Retired,14.0,1.0,3779.47,2024-11-04 08:12:12,0,2,5
TX000782,AC00074,101.42000000000002,2023-04-25 17:00:15,Debit,Atlanta,D000195,112.56.160.202,M036,Online,66.0,Retired,146.0,1.0,6530.59,2024-11-04 08:12:22,2,3,4
TX000783,AC00399,300.61,2023-05-01 17:21:46,Debit,El Paso,D000086,165.35.58.173,M006,Online,44.0,Doctor,51.0,1.0,7895.54,2024-11-04 08:11:56,2,2,4
TX000784,AC00323,265.94,2023-06-05 16:11:07,Debit,Boston,D000581,106.244.1.47,M085,Online,54.0,Engineer,132.0,1.0,6781.3,2024-11-04 08:06:37,2,2,4
TX000785,AC00107,345.54,2023-01-24 16:05:40,Debit,San Diego,D000054,215.97.143.157,M050,Online,29.0,Engineer,50.0,1.0,2091.78,2024-11-04 08:11:09,2,0,7
TX000786,AC00211,411.52,2023-01-10 17:40:16,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,41.0,Doctor,88.0,1.0,11108.39,2024-11-04 08:09:13,2,2,1
TX000787,AC00297,111.20999999999998,2023-08-21 18:36:41,Debit,Portland,D000401,216.151.64.40,M076,Branch,35.0,Doctor,111.0,1.0,9088.36,2024-11-04 08:12:12,2,0,7
TX000788,AC00102,316.37,2023-08-28 17:34:17,Debit,Chicago,D000599,218.83.2.94,M088,ATM,53.0,Engineer,86.0,1.0,4671.69,2024-11-04 08:08:00,2,2,3
TX000789,AC00196,260.63,2023-12-20 18:58:27,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,37.0,Engineer,142.0,1.0,7534.73,2024-11-04 08:08:49,2,0,7
TX000790,AC00342,92.36000000000001,2023-03-27 16:48:34,Debit,Dallas,D000598,3.200.166.167,M092,ATM,29.0,Engineer,144.0,1.0,6353.14,2024-11-04 08:07:55,1,0,7
TX000791,AC00027,262.06,2023-09-11 16:09:15,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,63.0,Doctor,118.0,1.0,13587.52,2024-11-04 08:10:23,2,3,1
TX000792,AC00339,64.5,2023-08-17 18:32:19,Debit,Denver,D000076,18.72.115.111,M062,ATM,74.0,Retired,230.0,1.0,1351.2399999999998,2024-11-04 08:08:31,1,3,6
TX000795,AC00425,175.94,2023-06-05 16:16:13,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,57.0,Retired,89.0,1.0,3728.04,2024-11-04 08:07:11,2,2,6
TX000796,AC00161,199.47,2023-08-14 16:26:38,Debit,Detroit,D000585,82.88.241.226,M041,Online,57.0,Doctor,142.0,1.0,6067.44,2024-11-04 08:07:22,2,2,4
TX000797,AC00417,51.06999999999999,2023-01-23 18:06:58,Debit,Dallas,D000114,162.198.218.92,M017,Branch,63.0,Retired,133.0,1.0,4292.16,2024-11-04 08:12:12,1,3,4
TX000798,AC00208,435.86,2023-12-29 17:17:48,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,56.0,Retired,134.0,1.0,3801.82,2024-11-04 08:09:18,2,2,6
TX000801,AC00279,628.36,2023-01-20 16:09:37,Debit,Austin,D000415,196.121.240.10,M005,Online,44.0,Doctor,108.0,1.0,11869.71,2024-11-04 08:07:31,0,2,5
TX000802,AC00114,268.39,2023-02-21 18:13:02,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29.0,Doctor,177.0,1.0,9409.43,2024-11-04 08:11:45,2,0,7
TX000806,AC00202,132.36,2023-03-13 17:01:57,Debit,Chicago,D000203,41.0.10.107,M094,Branch,28.0,Student,160.0,1.0,319.64999999999964,2024-11-04 08:10:05,2,0,0
TX000810,AC00083,8.650000000000006,2023-11-20 16:28:19,Debit,Mesa,D000104,217.233.219.196,M060,ATM,68.0,Retired,198.0,1.0,4201.22,2024-11-04 08:11:35,1,3,6
TX000811,AC00125,178.91,2023-03-15 16:37:04,Debit,Omaha,D000041,35.67.21.23,M035,ATM,18.0,Student,19.0,1.0,8870.89,2024-11-04 08:07:06,2,1,0
TX000812,AC00227,115.22,2023-12-08 17:05:33,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,27.0,Engineer,108.0,1.0,906.1999999999998,2024-11-04 08:09:07,2,0,7
TX000813,AC00292,161.63,2023-12-25 16:32:44,Debit,San Jose,D000626,34.86.220.205,M077,Online,46.0,Doctor,276.0,1.0,9286.37,2024-11-04 08:08:21,2,2,1
TX000816,AC00365,280.99,2023-02-20 18:03:01,Debit,Houston,D000374,11.167.243.171,M096,Branch,45.0,Engineer,29.0,1.0,9733.59,2024-11-04 08:07:23,2,2,3
TX000817,AC00050,24.189999999999998,2023-02-08 17:33:08,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29.0,Engineer,28.0,1.0,2756.2,2024-11-04 08:07:26,1,0,7
TX000819,AC00366,372.41,2023-06-19 18:12:16,Debit,San Diego,D000362,214.125.131.88,M088,ATM,55.0,Retired,143.0,1.0,3233.87,2024-11-04 08:06:34,2,2,6
TX000825,AC00319,60.99000000000001,2023-08-01 17:14:17,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,34.0,Engineer,58.0,1.0,7281.46,2024-11-04 08:07:51,1,0,7
TX000826,AC00077,408.19,2023-12-15 16:48:08,Debit,Mesa,D000369,19.20.13.234,M038,Branch,26.0,Engineer,241.0,1.0,6847.47,2024-11-04 08:08:29,2,0,7
TX000827,AC00131,524.6,2023-04-07 17:37:34,Debit,El Paso,D000593,44.73.3.217,M002,Branch,58.0,Doctor,76.0,1.0,13017.7,2024-11-04 08:09:46,0,2,5
TX000828,AC00180,108.95999999999998,2023-10-10 18:12:07,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,26.0,Student,247.0,1.0,7597.66,2024-11-04 08:06:40,2,0,2
TX000829,AC00249,70.03,2023-12-18 18:34:33,Debit,Nashville,D000005,193.221.15.59,M073,Branch,63.0,Retired,49.0,1.0,7330.31,2024-11-04 08:07:55,1,3,6
TX000831,AC00076,324.04,2023-07-05 16:49:05,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,54.0,Retired,30.0,1.0,2248.06,2024-11-04 08:08:07,2,2,3
TX000832,AC00386,39.69,2023-04-24 17:16:27,Debit,Austin,D000539,219.98.242.240,M089,Online,70.0,Retired,163.0,1.0,3524.68,2024-11-04 08:07:44,1,3,4
TX000835,AC00397,193.82,2023-04-20 17:52:46,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37.0,Engineer,176.0,1.0,3886.77,2024-11-04 08:12:09,2,0,7
TX000837,AC00348,474.05,2023-08-10 18:30:37,Debit,San Jose,D000643,24.129.74.189,M031,ATM,57.0,Retired,214.0,1.0,1484.31,2024-11-04 08:10:46,2,2,6
TX000839,AC00007,637.75,2023-07-24 16:07:05,Debit,Dallas,D000561,184.57.159.204,M028,Branch,79.0,Retired,152.0,1.0,4202.92,2024-11-04 08:08:51,0,3,5
TX000841,AC00065,186.6,2023-10-25 16:03:16,Debit,Tucson,D000554,184.185.209.72,M086,Branch,18.0,Student,139.0,1.0,9716.68,2024-11-04 08:10:37,2,1,8
TX000842,AC00362,644.08,2023-05-08 17:29:00,Debit,Atlanta,D000377,57.232.212.116,M018,Online,24.0,Student,55.0,1.0,1980.62,2024-11-04 08:07:18,0,1,0
TX000844,AC00106,305.0,2023-10-12 17:20:30,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,22.0,Student,222.0,1.0,944.8299999999999,2024-11-04 08:06:50,2,1,8
TX000846,AC00091,793.13,2023-05-10 16:38:07,Debit,Memphis,D000518,173.232.121.213,M035,Online,68.0,Doctor,76.0,1.0,13389.16,2024-11-04 08:09:45,0,3,5
TX000847,AC00173,224.19,2023-09-21 16:42:38,Debit,Houston,D000266,46.150.175.171,M017,ATM,52.0,Doctor,93.0,1.0,8475.47,2024-11-04 08:07:34,2,2,1
TX000850,AC00370,194.99,2023-12-01 17:01:30,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,34.0,Engineer,91.0,1.0,1370.0299999999997,2024-11-04 08:07:50,2,0,2
TX000852,AC00412,227.5,2023-03-13 16:59:33,Debit,Sacramento,D000227,134.140.85.231,M055,Online,34.0,Doctor,277.0,1.0,11505.35,2024-11-04 08:11:35,2,0,7
TX000853,AC00068,259.9,2023-06-22 16:08:43,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,26.0,Student,100.0,1.0,914.2799999999997,2024-11-04 08:07:29,2,0,8
TX000858,AC00327,11.810000000000002,2023-02-27 16:07:38,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,21.0,Student,131.0,1.0,320.25,2024-11-04 08:07:53,1,1,0
TX000859,AC00054,329.14,2023-11-14 16:37:42,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,55.0,Doctor,14.0,1.0,12033.92,2024-11-04 08:09:00,2,2,1
TX000860,AC00403,154.24,2023-11-06 16:19:31,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61.0,Retired,82.0,1.0,6109.55,2024-11-04 08:08:33,2,3,6
TX000861,AC00397,233.44,2023-01-20 16:23:48,Debit,Chicago,D000334,37.213.85.222,M037,Online,20.0,Student,297.0,1.0,1691.88,2024-11-04 08:07:54,2,1,0
TX000867,AC00263,98.70999999999998,2023-09-18 17:41:29,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32.0,Doctor,117.0,1.0,10095.23,2024-11-04 08:07:42,1,0,7
TX000868,AC00009,87.38,2023-03-03 18:23:29,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,21.0,Student,252.0,1.0,1504.9899999999998,2024-11-04 08:09:45,1,1,8
TX000869,AC00436,83.38999999999999,2023-09-18 16:00:54,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32.0,Doctor,158.0,1.0,13182.11,2024-11-04 08:12:20,1,0,7
TX000870,AC00399,267.55,2023-06-13 16:06:05,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46.0,Engineer,40.0,1.0,4330.04,2024-11-04 08:12:03,2,2,4
TX000871,AC00182,870.05,2023-08-31 16:42:18,Debit,El Paso,D000098,80.90.35.146,M077,ATM,29.0,Doctor,39.0,1.0,905.25,2024-11-04 08:11:02,0,0,5
TX000873,AC00475,164.51,2023-06-05 18:09:44,Debit,Louisville,D000104,189.248.139.91,M056,Branch,78.0,Retired,110.0,1.0,3553.69,2024-11-04 08:07:10,2,3,4
TX000874,AC00253,758.1199999999999,2023-07-03 18:46:29,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,69.0,Retired,90.0,1.0,6164.65,2024-11-04 08:11:14,0,3,5
TX000875,AC00376,103.75999999999999,2023-03-29 16:20:33,Debit,Kansas City,D000667,79.47.176.19,M085,Online,28.0,Engineer,188.0,1.0,9626.14,2024-11-04 08:11:31,2,0,7
TX000876,AC00058,583.92,2023-08-01 16:11:52,Debit,Kansas City,D000429,32.169.88.41,M024,Online,55.0,Engineer,139.0,1.0,6364.14,2024-11-04 08:06:32,0,2,5
TX000877,AC00304,204.06,2023-01-02 16:07:17,Debit,Washington,D000685,150.231.20.169,M069,Online,77.0,Retired,159.0,1.0,4351.83,2024-11-04 08:07:22,2,3,4
TX000878,AC00035,53.50999999999999,2023-10-26 16:54:32,Debit,New York,D000671,136.172.149.77,M030,Online,56.0,Retired,165.0,1.0,5773.5,2024-11-04 08:11:18,1,2,4
TX000881,AC00094,120.17000000000002,2023-08-08 17:07:42,Debit,Portland,D000052,47.167.178.158,M023,ATM,49.0,Doctor,105.0,1.0,5403.79,2024-11-04 08:11:50,2,2,6
TX000882,AC00225,220.8,2023-09-06 18:43:52,Debit,Indianapolis,D000532,10.223.224.50,M021,Online,31.0,Engineer,28.0,1.0,8135.31,2024-11-04 08:10:00,2,0,7
TX000883,AC00474,119.00999999999999,2023-03-13 17:26:41,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,45.0,Doctor,87.0,1.0,9798.26,2024-11-04 08:09:17,2,2,1
TX000884,AC00448,183.32,2023-05-10 16:27:51,Debit,Raleigh,D000450,162.207.77.170,M041,ATM,21.0,Student,74.0,1.0,137.42000000000007,2024-11-04 08:09:31,2,1,2
TX000885,AC00439,858.88,2023-08-22 16:31:34,Debit,Jacksonville,D000389,146.53.16.47,M085,Online,60.0,Engineer,227.0,1.0,7015.46,2024-11-04 08:12:11,0,2,5
TX000887,AC00480,61.370000000000005,2023-02-06 16:54:19,Debit,Columbus,D000074,57.141.198.111,M001,Branch,75.0,Retired,164.0,1.0,4294.44,2024-11-04 08:10:55,1,3,4
TX000891,AC00216,60.96000000000001,2023-10-23 16:35:48,Debit,Chicago,D000090,184.185.209.72,M065,ATM,52.0,Retired,238.0,1.0,6189.24,2024-11-04 08:09:58,1,2,6
TX000892,AC00431,64.20999999999998,2023-01-09 16:36:16,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51.0,Doctor,37.0,1.0,12540.18,2024-11-04 08:09:24,1,2,1
TX000893,AC00063,523.02,2023-05-19 18:32:45,Debit,Jacksonville,D000689,124.180.225.109,M010,Online,53.0,Retired,83.0,1.0,4586.11,2024-11-04 08:06:38,0,2,5
TX000894,AC00090,50.25999999999999,2023-11-09 17:51:35,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,65.0,Retired,164.0,1.0,1519.38,2024-11-04 08:10:47,1,3,6
TX000895,AC00133,110.07999999999998,2023-11-20 17:15:13,Debit,Detroit,D000560,207.157.126.125,M059,Branch,19.000000000000004,Student,95.0,1.0,1447.2600000000002,2024-11-04 08:08:19,2,1,8
TX000897,AC00404,79.75999999999999,2023-04-03 16:25:35,Debit,Kansas City,D000110,221.169.49.152,M043,Online,68.0,Doctor,115.0,1.0,10278.75,2024-11-04 08:08:14,1,3,4
TX000900,AC00161,68.62,2023-06-29 16:57:52,Debit,Omaha,D000044,167.67.137.223,M091,Branch,29.0,Doctor,157.0,1.0,13891.47,2024-11-04 08:10:59,1,0,7
TX000904,AC00045,72.68,2023-07-21 17:56:49,Debit,Seattle,D000697,87.234.36.48,M072,Online,69.0,Retired,44.0,1.0,6216.77,2024-11-04 08:10:20,1,3,3
TX000905,AC00480,354.76,2023-05-17 16:30:05,Debit,Detroit,D000135,54.252.249.33,M065,Branch,51.0,Doctor,279.0,1.0,10141.92,2024-11-04 08:07:39,2,2,1
TX000907,AC00109,29.22,2023-02-27 18:33:48,Debit,Detroit,D000660,218.83.2.94,M056,ATM,27.0,Engineer,69.0,1.0,7795.79,2024-11-04 08:10:28,1,0,7
TX000911,AC00453,233.74,2023-02-13 16:43:40,Debit,Boston,D000373,6.44.165.160,M056,Online,72.0,Retired,142.0,1.0,4749.54,2024-11-04 08:06:27,2,3,4
TX000912,AC00222,471.84,2023-09-29 17:31:24,Debit,Raleigh,D000163,137.33.78.168,M080,ATM,18.0,Student,138.0,1.0,1044.3299999999995,2024-11-04 08:08:45,2,1,2
TX000914,AC00386,254.21,2023-05-22 16:48:08,Debit,Phoenix,D000487,137.33.78.168,M030,ATM,48.0,Engineer,46.0,1.0,2487.2,2024-11-04 08:10:50,2,2,6
TX000915,AC00171,577.73,2023-11-10 16:26:28,Debit,San Jose,D000527,93.146.251.20,M033,ATM,37.0,Doctor,63.0,1.0,14977.99,2024-11-04 08:06:37,0,0,7
TX000916,AC00336,170.26,2023-09-25 16:58:25,Debit,Chicago,D000445,6.44.165.160,M053,ATM,27.0,Student,265.0,1.0,1969.48,2024-11-04 08:07:31,2,0,2
TX000921,AC00352,74.04000000000002,2023-02-23 18:23:29,Debit,Memphis,D000103,188.124.181.12,M094,Online,18.0,Student,66.0,1.0,1690.23,2024-11-04 08:11:29,1,1,0
TX000922,AC00495,197.18,2023-05-09 16:47:42,Debit,Tucson,D000042,189.20.224.220,M011,Online,28.0,Engineer,135.0,1.0,3114.92,2024-11-04 08:10:02,2,0,7
TX000926,AC00230,697.8200000000002,2023-11-27 16:10:37,Debit,New York,D000377,161.25.82.11,M092,Online,44.0,Engineer,153.0,1.0,6824.0,2024-11-04 08:07:11,0,2,5
TX000928,AC00354,148.0,2023-01-23 16:48:16,Debit,Tucson,D000530,38.164.132.63,M065,Branch,20.0,Student,35.0,1.0,1488.65,2024-11-04 08:06:39,2,1,2
TX000929,AC00479,22.25999999999999,2023-01-30 18:49:52,Debit,San Antonio,D000028,211.45.75.44,M057,Branch,19.000000000000004,Student,56.0,1.0,5583.88,2024-11-04 08:08:53,1,1,0
TX000930,AC00329,0.8599999999999852,2023-02-13 17:49:27,Debit,Chicago,D000082,120.16.186.17,M050,ATM,25.0,Student,139.0,1.0,1357.2200000000003,2024-11-04 08:12:22,1,1,0
TX000931,AC00160,757.1,2023-01-23 17:22:25,Debit,Atlanta,D000667,14.200.197.126,M071,Branch,65.0,Doctor,203.0,1.0,10553.23,2024-11-04 08:11:06,0,3,5
TX000934,AC00254,32.46000000000001,2023-03-10 18:26:19,Debit,Charlotte,D000536,156.187.182.236,M092,Online,31.0,Doctor,10.0,1.0,8656.18,2024-11-04 08:09:33,1,0,7
TX000936,AC00320,20.639999999999958,2023-04-20 16:01:05,Debit,Charlotte,D000063,197.23.128.119,M079,Branch,22.0,Student,59.0,1.0,949.3800000000001,2024-11-04 08:09:17,1,1,0
TX000937,AC00446,662.11,2023-02-02 16:52:26,Debit,Atlanta,D000416,145.246.171.225,M100,Branch,23.0,Student,219.0,1.0,1996.38,2024-11-04 08:07:34,0,1,2
TX000939,AC00111,35.05000000000004,2023-09-27 18:52:36,Debit,Boston,D000589,115.241.186.164,M047,Branch,30.0,Doctor,105.0,1.0,14330.47,2024-11-04 08:07:17,1,0,7
TX000941,AC00429,25.379999999999967,2023-10-23 16:03:09,Debit,Louisville,D000222,201.114.165.141,M024,Branch,57.0,Engineer,66.0,1.0,8616.05,2024-11-04 08:11:41,1,2,1
TX000942,AC00182,617.66,2023-01-30 16:34:16,Debit,Memphis,D000116,100.4.40.132,M036,ATM,41.0,Engineer,40.0,1.0,5906.58,2024-11-04 08:10:17,0,2,5
TX000943,AC00166,446.39,2023-12-12 17:41:53,Debit,Houston,D000102,155.37.19.43,M019,ATM,63.0,Retired,77.0,1.0,7863.6,2024-11-04 08:07:42,2,3,6
TX000944,AC00005,377.92,2023-02-22 17:29:36,Debit,Raleigh,D000360,179.43.245.131,M029,Branch,33.0,Engineer,204.0,1.0,2254.71,2024-11-04 08:06:53,2,0,7
TX000945,AC00459,11.039999999999964,2023-02-13 18:17:28,Debit,Phoenix,D000638,168.36.49.167,M036,Online,30.0,Engineer,43.0,1.0,6983.04,2024-11-04 08:10:40,1,0,7
TX000946,AC00432,275.46,2023-07-24 17:09:05,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36.0,Doctor,67.0,1.0,9697.75,2024-11-04 08:12:13,2,0,7
TX000947,AC00317,179.76,2023-07-12 16:11:30,Debit,Philadelphia,D000038,193.190.29.63,M039,Online,78.0,Retired,81.0,1.0,5909.52,2024-11-04 08:09:23,2,3,4
TX000948,AC00377,32.34000000000003,2023-06-21 16:52:25,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44.0,Doctor,45.0,1.0,7847.62,2024-11-04 08:09:28,1,2,3
TX000949,AC00130,273.92,2023-07-04 17:50:02,Debit,Portland,D000646,116.43.88.219,M053,Branch,79.0,Retired,109.0,1.0,4543.56,2024-11-04 08:11:48,2,3,6
TX000951,AC00243,388.98,2023-08-21 17:10:10,Debit,Fresno,D000548,78.69.172.205,M005,ATM,23.0,Student,155.0,1.0,1819.9099999999999,2024-11-04 08:08:32,2,1,0
TX000952,AC00017,492.84,2023-03-01 17:43:22,Debit,Indianapolis,D000514,81.248.235.147,M081,ATM,25.0,Student,38.0,1.0,577.6700000000001,2024-11-04 08:09:23,2,1,8
TX000953,AC00295,148.85,2023-11-29 16:46:49,Debit,Mesa,D000441,155.37.19.43,M021,ATM,57.0,Doctor,25.0,1.0,7802.36,2024-11-04 08:08:44,2,2,1
TX000957,AC00355,322.48,2023-03-13 16:10:41,Debit,Jacksonville,D000649,210.136.14.108,M066,ATM,27.0,Student,57.0,1.0,1238.4300000000003,2024-11-04 08:11:25,2,0,0
TX000958,AC00217,20.27000000000001,2023-12-04 16:27:40,Debit,Miami,D000649,86.103.2.29,M065,Branch,18.0,Student,22.0,1.0,796.3500000000004,2024-11-04 08:09:38,1,1,2
TX000963,AC00124,55.860000000000014,2023-01-23 17:18:16,Debit,Seattle,D000211,200.136.146.93,M007,Online,39.0,Engineer,68.0,1.0,5346.46,2024-11-04 08:06:59,1,0,7
TX000965,AC00297,95.55000000000001,2023-04-10 16:25:15,Debit,Louisville,D000595,42.3.3.101,M060,Branch,33.0,Engineer,51.0,1.0,2434.74,2024-11-04 08:10:13,1,0,7
TX000966,AC00114,477.07000000000005,2023-11-27 16:30:37,Debit,Columbus,D000503,80.75.92.66,M096,Online,27.0,Engineer,278.0,1.0,6568.07,2024-11-04 08:07:34,2,0,7
TX000968,AC00185,21.409999999999997,2023-12-04 16:27:03,Debit,Louisville,D000091,195.164.171.146,M062,Online,57.0,Doctor,99.0,1.0,658.9099999999999,2024-11-04 08:08:40,1,2,4
TX000969,AC00487,278.28,2023-10-02 16:20:52,Debit,Jacksonville,D000038,148.42.122.1,M097,Branch,28.0,Student,26.0,1.0,1346.88,2024-11-04 08:07:37,2,0,2
TX000971,AC00017,215.39,2023-06-21 16:23:53,Debit,Detroit,D000409,196.121.240.10,M019,ATM,27.0,Student,216.0,1.0,1582.5500000000002,2024-11-04 08:11:13,2,0,8
TX000972,AC00496,194.37,2023-04-26 17:55:11,Debit,Milwaukee,D000151,160.160.113.117,M024,ATM,66.0,Doctor,161.0,1.0,14395.88,2024-11-04 08:09:28,2,3,1
TX000974,AC00475,19.590000000000032,2023-06-16 18:47:34,Debit,Charlotte,D000529,170.54.231.239,M016,Branch,64.0,Retired,122.0,1.0,1061.69,2024-11-04 08:10:31,1,3,4
TX000975,AC00111,81.35,2023-01-23 17:39:08,Debit,Houston,D000242,205.69.66.135,M028,Online,41.0,Engineer,103.0,1.0,7192.45,2024-11-04 08:07:04,1,2,4
TX000977,AC00007,466.64,2023-09-04 16:57:31,Debit,Las Vegas,D000327,130.92.201.49,M082,ATM,58.0,Doctor,11.0,1.0,10915.11,2024-11-04 08:09:20,2,2,1
TX000979,AC00453,472.48,2023-02-27 17:06:36,Debit,New York,D000149,11.3.59.231,M099,Branch,55.0,Engineer,87.0,1.0,7128.82,2024-11-04 08:09:59,2,2,6
TX000980,AC00147,67.15,2023-11-20 17:17:05,Debit,Indianapolis,D000661,191.91.45.159,M001,Online,59.0,Doctor,14.0,1.0,9028.49,2024-11-04 08:10:53,1,2,1
TX000981,AC00401,102.67000000000002,2023-05-10 17:41:59,Debit,Albuquerque,D000097,215.97.143.157,M091,Branch,79.0,Retired,119.0,1.0,4656.94,2024-11-04 08:06:32,2,3,4
TX000983,AC00281,453.49,2023-01-02 16:06:29,Debit,Seattle,D000471,40.226.196.34,M088,Branch,66.0,Doctor,147.0,1.0,6366.43,2024-11-04 08:08:56,2,3,1
TX000984,AC00082,267.17,2023-08-24 16:56:36,Debit,Seattle,D000638,161.177.41.214,M100,ATM,26.0,Student,170.0,1.0,1382.62,2024-11-04 08:07:54,2,0,8
TX000985,AC00247,111.25999999999999,2023-08-18 17:07:18,Debit,Boston,D000102,138.220.61.84,M096,ATM,66.0,Doctor,43.0,1.0,14350.11,2024-11-04 08:07:47,2,3,1
